,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9992977135509838,0.9992977135509838,0.9659267425154233,0.9992977135509838,0.9867219999677191,0.9992977135509838,0.9761266615006887,1439.8293373584747
1,0.9993151833631485,0.9993151833631485,0.9717818496557541,0.9993151833631485,0.9811859910907215,0.9993151833631485,0.9764020377786268,1436.2284104824066
2,0.9991754248658319,0.9991754248658319,0.9523986758718447,0.9991754248658319,0.9899803065329676,0.9991754248658319,0.9706305071719963,1426.1854872703552
3,0.9991728043940071,0.9991728043940071,0.9524677466383538,0.9991728043940071,0.9895067041592484,0.9991728043940071,0.9704417975870024,1404.0813882350922
4,0.999252292039356,0.999252292039356,0.9579363256185186,0.999252292039356,0.9898694190068227,0.999252292039356,0.9735006453064056,1431.3312854766846
5,0.9992837377012522,0.9992837377012522,0.9568847414812186,0.9992837377012522,0.990411667901622,0.9992837377012522,0.9731904714209225,1437.399864435196
6,0.9993081954382826,0.9993081954382826,0.9620947108682305,0.9993081954382826,0.9898231852100965,0.9993081954382826,0.9756554567128957,1487.7730104923248
7,0.9992435571332737,0.9992435571332737,0.9587791354526288,0.9992435571332737,0.9903149711785263,0.9992435571332737,0.9741368863457446,1426.2740771770477
8,0.9992732558139535,0.9992732558139535,0.9660957929450152,0.9992732558139535,0.9811608725716714,0.9992732558139535,0.973507810607412,1462.8306708335876
9,0.9992374426990162,0.9992374426990162,0.9624742964934132,0.9992374426990162,0.9848512213120947,0.9992374426990162,0.9734577100775937,1440.5594582557678
