,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9487179487179487,0.9487179487179487,0.9563884739855614,0.9487179487179487,0.6848949809056192,0.9487179487179487,0.6972632908546613,200.45058465003967
1,0.9519230769230769,0.9519230769230769,0.9527683156235701,0.9519230769230769,0.7261046647913737,0.9519230769230769,0.7558295636947322,195.8544523715973
2,0.9519230769230769,0.9519230769230769,0.959196139514996,0.9519230769230769,0.687908496732026,0.9519230769230769,0.6933503728635575,194.71657013893127
3,0.9230769230769231,0.9230769230769231,0.9326400342068292,0.9230769230769231,0.6646400377047249,0.9230769230769231,0.6608424150090305,194.6797914505005
4,0.9391025641025641,0.9391025641025641,0.616116116116116,0.9391025641025641,0.6492360183948969,0.939102564102564,0.6322014833561812,194.73406457901
5,0.9551282051282052,0.9551282051282052,0.7504400952676815,0.9551282051282052,0.6928438358365597,0.9551282051282052,0.70891675374434,194.7407922744751
6,0.9391025641025641,0.9391025641025641,0.9479469618788504,0.9391025641025641,0.6787596662596663,0.939102564102564,0.6780125899280577,194.7289481163025
7,0.9198717948717948,0.9198717948717948,0.5961538461538461,0.9198717948717948,0.6493884468022398,0.9198717948717948,0.6204020673915962,194.5492639541626
8,0.9423076923076923,0.9423076923076923,0.9536414565826331,0.9423076923076923,0.7233508022420603,0.9423076923076923,0.7579826268523586,194.33683586120605
9,0.9487179487179487,0.9487179487179487,0.9609737614852705,0.9487179487179487,0.7197278911564625,0.9487179487179487,0.7512096332785988,194.68957042694092
