,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9913401476433844,0.9913401476433844,0.9614970089779659,0.9913401476433844,0.956842089256707,0.9913401476433844,0.9585732177194658,103.77699828147888
1,0.9894729503625209,0.9894729503625209,0.9500231097357226,0.9894729503625209,0.9555017027093747,0.9894729503625209,0.9526686772678764,100.01903009414673
2,0.9912280701754386,0.9912280701754386,0.9622035863416957,0.9912280701754386,0.9487917368710906,0.9912280701754386,0.9549908753269398,100.2459704875946
3,0.9912244333886125,0.9912244333886125,0.9481676099760298,0.9912244333886125,0.9720859085823575,0.9912244333886125,0.959813100391124,100.06402969360352
4,0.9883546717515663,0.9883546717515663,0.926043914982491,0.9883546717515663,0.9664723096876259,0.9883546717515663,0.9454594071747092,100.47902774810791
5,0.9923847420417125,0.9923847420417125,0.9534233100433159,0.9923847420417125,0.9745662419684428,0.9923847420417125,0.9637833505775396,100.41899919509888
6,0.9883527454242929,0.9883527454242929,0.9345237310302722,0.9883527454242929,0.9540526716672005,0.9883527454242929,0.9428853098112814,100.4040036201477
7,0.9891608391608392,0.9891608391608392,0.9292250823235403,0.9891608391608392,0.9686670729830169,0.9891608391608392,0.9481899496849787,101.90499782562256
8,0.9902964959568733,0.9902964959568733,0.9381895443304454,0.9902964959568733,0.9707181858527815,0.9902964959568733,0.9539246194476756,101.08699870109558
9,0.989329268292683,0.989329268292683,0.9432984931386185,0.989329268292683,0.9591532117401876,0.989329268292683,0.9508429453657782,100.45800137519836
