,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9953984375,0.9953984375,0.5588746011304212,0.9953984375,0.3412013065995525,0.9953984375,0.3474123440356421,379.12150025367737
1,0.9950625,0.9950625,0.6265999290998808,0.9950625,0.3651318596728632,0.9950625,0.38389341310696173,364.0715012550354
2,0.99502734375,0.99502734375,0.33167578125,0.99502734375,0.3333333333333333,0.99502734375,0.3325024915463643,364.30012464523315
3,0.995109375,0.995109375,0.6836280128691636,0.995109375,0.3614551530220201,0.995109375,0.3842746144111638,365.1826558113098
4,0.99463671875,0.99463671875,0.5771674330590104,0.99463671875,0.35217722588612627,0.99463671875,0.36474081338078057,363.32779455184937
5,0.99502734375,0.99502734375,0.5980835869667308,0.99502734375,0.3663238944702006,0.99502734375,0.3911794725316398,384.7380533218384
6,0.99504296875,0.99504296875,0.5655199276589168,0.99504296875,0.34657442995057575,0.99504296875,0.357143590718737,414.65117287635803
7,0.99498828125,0.99498828125,0.5517104996044575,0.99498828125,0.3597253934376317,0.99498828125,0.3758424306452601,417.22400164604187
8,0.99523046875,0.99523046875,0.5881050723652618,0.99523046875,0.3631475163114521,0.99523046875,0.3851157837189129,394.0226469039917
9,0.99473828125,0.99473828125,0.44382071298224296,0.99473828125,0.3463659587098285,0.99473828125,0.3558952755587022,378.65390849113464
