,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.9969943188170841,0.9969943188170841,0.8385703214876599,0.9969943188170841,0.8753328548674575,0.9969943188170841,0.856020051911013,1482.374664068222
1,0.9968973613595706,0.9968973613595706,0.8119085871822661,0.9968973613595706,0.8916053881517757,0.9968973613595706,0.8484750567180039,1442.7010333538055
2,0.9972048300536672,0.9972048300536672,0.8417649829662387,0.9972048300536672,0.8779804466176935,0.9972048300536672,0.8591440676726652,1442.8244276046753
3,0.9968921204159212,0.9968921204159212,0.8100813079381786,0.9968921204159212,0.9022230203606202,0.9968921204159212,0.852214571896238,1441.7678413391113
4,0.9966169708743292,0.9966169708743292,0.8092105889413481,0.9966169708743292,0.9081002571463602,0.9966169708743292,0.8540579890843994,1442.2432429790497
5,0.9969095902280859,0.9969095902280859,0.8544349303415317,0.9969095902280859,0.8322352260220142,0.9969095902280859,0.8421217308843839,1441.5668268203735
6,0.996906096265653,0.996906096265653,0.8280398696884685,0.996906096265653,0.8882492833933769,0.996906096265653,0.8563187210143256,1442.615624666214
7,0.9970117886292487,0.9970117886292487,0.8323081984919053,0.9970117886292487,0.8835181111717707,0.9970117886292487,0.8546639543273065,1441.4685509204865
8,0.9966746212544723,0.9966746212544723,0.8128869576386029,0.9966746212544723,0.8652508953921395,0.9966746212544723,0.8376364051224857,1440.953821182251
9,0.9969812164579607,0.9969812164579607,0.8292503624187614,0.9969812164579607,0.8959607299754766,0.9969812164579607,0.859759041260994,1441.3456375598907
