,accuracy,precision_score_micro,precision_score_macro,recall_score_micro,recall_score_macro,f1_score_micro,f1_score_macro,execution_time
0,0.990440518783542,0.990440518783542,0.4420782230950736,0.990440518783542,0.2539157178698944,0.990440518783542,0.25649282076937535,2099.8710103034973
1,0.9912956660889982,0.9912956660889982,0.5170349781631214,0.9912956660889982,0.3233647307528706,0.9912956660889982,0.35462466655136393,2027.4965455532074
2,0.9910842813618068,0.9910842813618068,0.5030160845527378,0.9910842813618068,0.2811701753335831,0.9910842813618068,0.3018032694141643,1689.6508543491364
3,0.9914258161896243,0.9914258161896243,0.4741289162551232,0.9914258161896243,0.33130942910115163,0.9914258161896243,0.3535232096733506,1585.0993158817291
4,0.9915472313841681,0.9915472313841681,0.7220866896243843,0.9915472313841681,0.33245745942130606,0.9915472313841681,0.34702254077210104,1582.2595086097717
5,0.991180365328712,0.991180365328712,0.47089164984680126,0.991180365328712,0.3241014486643855,0.991180365328712,0.3553929719049542,1582.1089899539948
6,0.9912319012745975,0.9912319012745975,0.4642363574603971,0.9912319012745975,0.30542638433169755,0.9912319012745975,0.3327491198672698,1582.2861588001251
7,0.9915306350626119,0.9915306350626119,0.4280224214794049,0.9915306350626119,0.33335401244108087,0.9915306350626119,0.3424295614732251,1582.1262645721436
8,0.9910493417374776,0.9910493417374776,0.5015984654638939,0.9910493417374776,0.30559990831540756,0.9910493417374776,0.3223498879245344,1581.916066646576
9,0.991439792039356,0.991439792039356,0.5977880797945054,0.991439792039356,0.3237234367858198,0.991439792039356,0.33956864744169396,1657.568510055542
